2019-12-25 17:23:19.862 [main] INFO  (o.a.d.s.b.c.event.WelcomeLogoApplicationListener:63) - 
2019-12-25 17:23:28.813 [main] WARN  (c.a.c.d.m.r.DubboServiceMetadataRepository:221) - Current application will subscribe all services(size:6) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2019-12-25 17:23:28.814 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.dubbo.metadata.repository.DubboServiceMetadataRepository' of type [com.alibaba.cloud.dubbo.metadata.repository.DubboServiceMetadataRepository] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:28.884 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.dubbo.service.parameter.RequestParamServiceParameterResolver' of type [com.alibaba.cloud.dubbo.service.parameter.RequestParamServiceParameterResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:28.921 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties' of type [org.springframework.boot.autoconfigure.http.HttpProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:28.929 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration' of type [org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration$$EnhancerBySpringCGLIB$$94cb2d1f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:28.957 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'stringHttpMessageConverter' of type [org.springframework.http.converter.StringHttpMessageConverter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.011 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration' of type [org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration$$EnhancerBySpringCGLIB$$cea1291f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.025 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration' of type [org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration$$EnhancerBySpringCGLIB$$a31d1a7c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.050 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration' of type [org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration$$EnhancerBySpringCGLIB$$5569dc95] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.103 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration' of type [org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$$EnhancerBySpringCGLIB$$1080c284] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.118 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties' of type [org.springframework.boot.autoconfigure.jackson.JacksonProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.179 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'standardJacksonObjectMapperBuilderCustomizer' of type [org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$StandardJackson2ObjectMapperBuilderCustomizer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.198 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration' of type [org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$$EnhancerBySpringCGLIB$$8528b80b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.281 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'jsonComponentModule' of type [org.springframework.boot.jackson.JsonComponentModule] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.314 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'jacksonObjectMapperBuilder' of type [org.springframework.http.converter.json.Jackson2ObjectMapperBuilder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.429 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'jacksonObjectMapper' of type [com.fasterxml.jackson.databind.ObjectMapper] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.480 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'mappingJackson2HttpMessageConverter' of type [org.springframework.http.converter.json.MappingJackson2HttpMessageConverter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.505 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration' of type [org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$$EnhancerBySpringCGLIB$$61bd667f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.568 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'messageConverters' of type [org.springframework.boot.autoconfigure.http.HttpMessageConverters] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.576 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.dubbo.service.parameter.RequestBodyServiceParameterResolver' of type [com.alibaba.cloud.dubbo.service.parameter.RequestBodyServiceParameterResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.596 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.dubbo.service.parameter.RequestHeaderServiceParameterResolver' of type [com.alibaba.cloud.dubbo.service.parameter.RequestHeaderServiceParameterResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.610 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.dubbo.service.parameter.PathVariableServiceParameterResolver' of type [com.alibaba.cloud.dubbo.service.parameter.PathVariableServiceParameterResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.614 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.dubbo.service.DubboGenericServiceExecutionContextFactory' of type [com.alibaba.cloud.dubbo.service.DubboGenericServiceExecutionContextFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.659 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'spring.cloud.sentinel-com.alibaba.cloud.sentinel.SentinelProperties' of type [com.alibaba.cloud.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.667 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration' of type [com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration$$EnhancerBySpringCGLIB$$6b3108c8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.705 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'relaxedDubboConfigBinder' of type [org.apache.dubbo.spring.boot.autoconfigure.BinderDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.752 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'relaxedDubboConfigBinder' of type [org.apache.dubbo.spring.boot.autoconfigure.BinderDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.755 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'relaxedDubboConfigBinder' of type [org.apache.dubbo.spring.boot.autoconfigure.BinderDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:29.775 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$63a39de8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:30.051 [main] INFO  (c.a.d.s.b.a.DruidDataSourceAutoConfigure:56) - Init DruidDataSource
2019-12-25 17:23:31.694 [main] INFO  (com.alibaba.druid.pool.DruidDataSource:930) - {dataSource-1} inited
2019-12-25 17:23:32.306 [main] WARN  (com.netflix.config.sources.URLConfigurationSource:121) - No URLs will be polled as dynamic configuration sources.
2019-12-25 17:23:32.307 [main] INFO  (com.netflix.config.sources.URLConfigurationSource:122) - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-12-25 17:23:32.314 [main] WARN  (com.netflix.config.sources.URLConfigurationSource:121) - No URLs will be polled as dynamic configuration sources.
2019-12-25 17:23:32.315 [main] INFO  (com.netflix.config.sources.URLConfigurationSource:122) - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-12-25 17:23:32.810 [main] INFO  (o.s.scheduling.concurrent.ThreadPoolTaskScheduler:171) - Initializing ExecutorService
2019-12-25 17:23:32.952 [main] INFO  (o.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor:109) - The properties of bean [name : org.apache.dubbo.config.RegistryConfig#0] have been binding by prefix of configuration properties : dubbo.registry
2019-12-25 17:23:32.998 [main] INFO  (o.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor:109) - The properties of bean [name : org.apache.dubbo.config.ProtocolConfig#0] have been binding by prefix of configuration properties : dubbo.protocol
2019-12-25 17:23:35.906 [main] INFO  (c.a.c.d.m.r.DubboServiceMetadataRepository:286) - The metadata of Dubbo service[name : alibaba-nacos-config-client:192.168.68.29:8003] is about to be initialized
2019-12-25 17:23:35.992 [main] WARN  (c.a.c.d.m.r.DubboServiceMetadataRepository:489) - The Spring application[name : alibaba-nacos-config-client:192.168.68.29:8003] does not expose The REST metadata in the Dubbo services.
2019-12-25 17:23:35.992 [main] INFO  (c.a.c.d.m.r.DubboServiceMetadataRepository:286) - The metadata of Dubbo service[name : alibaba-nacos-config-client2] is about to be initialized
2019-12-25 17:23:36.006 [main] WARN  (c.a.c.d.m.r.DubboServiceMetadataRepository:489) - The Spring application[name : alibaba-nacos-config-client2] does not expose The REST metadata in the Dubbo services.
2019-12-25 17:23:36.006 [main] INFO  (c.a.c.d.m.r.DubboServiceMetadataRepository:286) - The metadata of Dubbo service[name : alibaba-nacos-discovery-client] is about to be initialized
2019-12-25 17:23:40.139 [main] WARN  (c.a.c.d.m.r.DubboServiceMetadataRepository:489) - The Spring application[name : alibaba-nacos-discovery-client] does not expose The REST metadata in the Dubbo services.
2019-12-25 17:23:40.141 [main] INFO  (c.a.c.d.m.r.DubboServiceMetadataRepository:286) - The metadata of Dubbo service[name : alibaba-nacos-config-client] is about to be initialized
2019-12-25 17:23:40.150 [main] WARN  (c.a.c.d.m.r.DubboServiceMetadataRepository:489) - The Spring application[name : alibaba-nacos-config-client] does not expose The REST metadata in the Dubbo services.
2019-12-25 17:23:40.156 [main] INFO  (c.a.c.d.m.r.DubboServiceMetadataRepository:286) - The metadata of Dubbo service[name : alibaba-nacos-config-client11] is about to be initialized
2019-12-25 17:23:40.162 [main] WARN  (c.a.c.d.m.r.DubboServiceMetadataRepository:489) - The Spring application[name : alibaba-nacos-config-client11] does not expose The REST metadata in the Dubbo services.
2019-12-25 17:23:40.162 [main] INFO  (c.a.c.d.m.r.DubboServiceMetadataRepository:267) - The metadata of Dubbo services has been initialized
2019-12-25 17:23:40.321 [ThreadPoolTaskScheduler-1] WARN  (c.a.c.d.m.r.DubboServiceMetadataRepository:221) - Current application will subscribe all services(size:6) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2019-12-25 17:23:40.364 [com.alibaba.nacos.naming.client.listener] INFO  (c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration$$EnhancerBySpringCGLIB$$aafb3a1d:164) - The event of the service instances[name : alibaba-nacos-config-client:192.168.68.29:8003 , size : 0] change is about to be dispatched
2019-12-25 17:23:40.380 [com.alibaba.nacos.naming.client.listener] INFO  (c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration$$EnhancerBySpringCGLIB$$aafb3a1d:164) - The event of the service instances[name : alibaba-nacos-config-client2 , size : 0] change is about to be dispatched
